@RELATION triangle

@ATTRIBUTE X numeric
@ATTRIBUTE Y numeric

@DATA
0.366932,0.602487
0.478451,0.672452
0.460721,0.612656
0.415854,0.021373
0.289824,0.344132
0.682384,0.419755
0.150663,0.251056
0.173963,0.251625
0.886461,0.216096
0.710506,0.466189
0.701782,0.013485
0.753572,0.340645
0.605983,0.441964
0.499409,0.070402
0.45312,0.576933
0.94537,0.037564
0.561102,0.679863
0.631552,0.59927
0.559895,0.129081
0.544648,0.764203
0.328445,0.587916
0.671913,0.036252
0.800192,0.380911
0.199113,0.390501
0.641043,0.38056
0.298174,0.350752
0.603034,0.305378
0.438882,0.043139
0.084796,0.159716
0.106119,0.02472
0.126112,0.086961
0.624106,0.711094
0.475311,0.7723
0.543186,0.114579
0.528646,0.11174
0.194723,0.313669
0.450097,0.22323
0.522418,0.186964
0.475141,0.50721
0.263825,0.322497
0.165301,0.12785
0.394838,0.759574
0.393399,0.316645
0.477352,0.180569
0.727989,0.083747
0.270686,0.42028
0.63496,0.267573
0.58089,0.422195
0.390923,0.398822
0.854523,0.058746
0.44987,0.428835
0.119769,0.034386
0.572055,0.649833
0.349869,0.363286
0.965492,0.017812
0.262816,0.015974
0.675693,0.359031
0.531855,0.456735
0.465742,0.546312
0.473692,0.885457
0.471033,0.070877
0.616346,0.708142
0.556425,0.755991
0.774198,0.236569
0.497752,0.978331
0.754067,0.153394
0.12957,0.194592
0.451892,0.656108
0.516023,0.40913
0.701461,0.012952
0.584546,0.294823
0.281704,0.316905
0.570668,0.740577
0.373442,0.106594
0.368063,0.049806
0.225836,0.250545
0.55014,0.457228
0.324832,0.076014
0.377639,0.244634
0.727933,0.429612
0.481294,0.509594
0.423273,0.772461
0.144164,0.229214
0.68751,0.451388
0.66962,0.096958
0.646628,0.393142
0.672383,0.538682
0.336982,0.672428
0.448636,0.697402
0.434695,0.488785
0.442442,0.228927
0.844206,0.132109
0.633324,0.720448
0.714263,0.44152
0.268069,0.520705
0.886353,0.188046
0.49567,0.571098
0.67591,0.306924
0.781007,0.07686
0.723364,0.5218
0.252392,0.222653
0.704793,0.565598
0.711813,0.05242
0.521707,0.114134
0.157387,0.114148
0.477148,0.49703
0.378153,0.38711
0.492132,0.114774
0.463903,0.156798
0.477561,0.92736
0.208462,0.338653
0.59094,0.375018
0.718418,0.221194
0.638714,0.574329
0.36973,0.559745
0.549949,0.528128
0.561186,0.775213
0.53733,0.653122
0.477345,0.069359
0.311077,0.027029
0.353951,0.607394
0.279872,0.387864
0.078833,0.11102
0.464322,0.112725
0.549872,0.175893
0.419095,0.31813
0.466909,0.220601
0.628619,0.069684
0.776884,0.37509
0.815249,0.260152
0.37059,0.259857
0.710184,0.521747
0.289646,0.24919
0.218852,0.242137
0.693449,0.057875
0.492344,0.224619
0.181846,0.206776
0.476801,0.114448
0.455779,0.884878
0.624391,0.727982
0.429404,0.038364
0.935503,0.128254
0.804739,0.283295
0.277168,0.375969
0.668546,0.158047
0.511223,0.526269
0.542384,0.575599
0.470912,0.452974
0.468921,0.222885
0.144332,0.004619
0.277869,0.058328
0.271928,0.500259
0.091107,0.158278
0.335343,0.533756
0.782647,0.384089
0.547206,0.247859
0.834971,0.32841
0.174545,0.240215
0.453169,0.425948
0.721333,0.270091
0.455869,0.747696
0.660851,0.0019
0.511297,0.304194
0.830284,0.148083
0.383823,0.665712
0.744309,0.307911
0.611292,0.38194
0.490068,0.244167
0.311363,0.193981
0.473298,0.180506
0.785145,0.039661
0.80606,0.000522
0.503213,0.804478
0.810464,0.099546
0.432319,0.85692
0.428329,0.794535
0.879021,0.085633
0.521805,0.21407
0.635715,0.337761
0.129465,0.083095
0.326704,0.514855
0.645939,0.064665
0.390011,0.199175
0.54182,0.879543
0.461418,0.086756
0.704616,0.028775
0.451981,0.729328
0.803263,0.162332
0.417951,0.787516
0.505238,0.912336
0.596332,0.766668
0.509183,0.821371
0.701045,0.499507
0.365669,0.242128
0.616924,0.602405
0.588653,0.509317
0.637569,0.231973
0.852224,0.190754
0.129401,0.117186
0.771047,0.175696
0.537435,0.230666
0.57858,0.095986
0.374219,0.232724
0.55539,0.5062
0.217483,0.129132
0.722198,0.049164
0.883416,0.113008
0.3542,0.489837
0.182028,0.192351
0.421221,0.449783
0.543925,0.109002
0.410829,0.117694
0.755534,0.466918
0.290926,0.227877
0.335438,0.143358
0.552919,0.614535
0.537635,0.608044
0.691413,0.047303
0.300977,0.415105
0.295976,0.138992
0.914128,0.05276
0.462343,0.923509
0.73119,0.415948
0.553749,0.672763
0.536413,0.145311
0.212169,0.403055
0.515156,0.918354
0.189007,0.304667
0.242735,0.358422
0.844374,0.030624
0.163891,0.326783
0.376176,0.414472
0.182883,0.10246
0.38662,0.224405
0.548738,0.826066
0.298412,0.401381
0.700771,0.551552
0.493578,0.818578
0.480474,0.935474
0.654822,0.424202
0.46486,0.023268
0.509374,0.117094
0.358688,0.264215
0.250706,0.326895
0.577714,0.264363
0.679595,0.124417
0.385124,0.119818
0.212297,0.002753
0.759467,0.093942
0.320335,0.330004
0.218487,0.409445
0.747863,0.38905
0.314145,0.549249
0.414245,0.109607
0.685545,0.575342
0.683215,0.467011
0.683229,0.335741
0.630421,0.540232
0.512956,0.396531
0.276881,0.551111
0.787459,0.163398
0.521418,0.194588
0.512247,0.214417
0.200093,0.026222
0.289795,0.035325
0.542051,0.852599
0.142165,0.232406
0.446408,0.232012
0.539904,0.893076
0.505652,0.930618
0.27274,0.437
0.375854,0.067027
0.370153,0.120497
0.219489,0.155732
0.387402,0.474387
0.681649,0.350804
0.547153,0.617629
0.577195,0.681365
0.148891,0.035618
0.282127,0.282737
0.657047,0.403804
0.787787,0.374413
0.554113,0.033411
0.686861,0.488242
0.233642,0.271169
0.319465,0.394904
0.514949,0.882467
0.504933,0.061428
0.201593,0.069191
0.261687,0.244942
0.279208,0.075997
0.263855,0.181362
0.396433,0.248037
0.361268,0.096838
0.381661,0.429686
0.404419,0.283948
0.61653,0.190288
0.790267,0.145517
0.5736,0.735214
0.764659,0.150185
0.669641,0.052618
0.731856,0.159447
0.279443,0.00702
0.670614,0.302945
0.497499,0.119141
0.429969,0.380212
0.53441,0.537743
0.608071,0.650481
0.825064,0.336123
0.592654,0.00605
0.112733,0.126893
0.568661,0.20831
0.49603,0.063742
0.674439,0.287094
0.663945,0.012414
0.123128,0.194661
0.976778,0.017632
0.309714,0.024711
0.418093,0.547873
0.783701,0.065599
0.389255,0.385659
0.366118,0.289841
0.687618,0.486537
0.283133,0.441789
0.443527,0.687641
0.34417,0.615394
0.435978,0.830059
0.447537,0.248861
0.416583,0.053256
0.129682,0.032638
0.938925,0.026765
0.074832,0.025466
0.651569,0.483869
0.613037,0.055009
0.364875,0.377832
0.485253,0.698757
0.475605,0.304023
0.608974,0.611408
0.644947,0.468593
0.425432,0.667073
0.549946,0.278219
0.854839,0.033582
0.454887,0.310449
0.32598,0.318157
0.785325,0.248766
0.542223,0.808477
0.310255,0.552458
0.639953,0.319928
0.498399,0.115881
0.468513,0.93193
0.417674,0.635653
0.120605,0.025442
0.135875,0.175742
0.345918,0.485857
0.44458,0.193531
0.517758,0.574714
0.540953,0.435396
0.891506,0.08009
0.779899,0.393017
0.547761,0.867753
0.413784,0.683766
0.210526,0.082686
0.707039,0.510173
0.641704,0.09498
0.682417,0.612179
0.424884,0.343756
0.593478,0.260083
0.677326,0.355105
0.4253,0.318536
0.323219,0.559994
0.560058,0.716319
0.486194,0.653255
0.567136,0.623016
0.56696,0.844023
0.095186,0.131591
0.412259,0.657816
0.704705,0.388007
0.887501,0.053335
0.868839,0.187628
0.379617,0.707527
0.36442,0.068555
0.421679,0.598924
0.60878,0.369597
0.415501,0.412979
0.430412,0.823276
0.79724,0.073944
0.71318,0.132294
0.509575,0.820518
0.338866,0.539457
0.70099,0.506754
0.827894,0.264718
0.26529,0.407492
0.685017,0.2603
0.788555,0.02147
0.368009,0.604199
0.740278,0.023378
0.604438,0.262659
0.454309,0.792994
0.739038,0.42367
0.187823,0.158
0.462091,0.05896
0.318156,0.060798
0.607149,0.356858
0.602866,0.417387
0.365965,0.263786
0.689696,0.30418
0.417106,0.088712
0.414883,0.122357
0.546618,0.542532
0.678234,0.380483
0.387623,0.54223
0.418216,0.682374
0.224001,0.265197
0.787528,0.386509
0.405902,0.316594
0.176337,0.241134
0.365933,0.628565
0.616904,0.302219
0.450399,0.059945
0.080902,0.118263
0.476373,0.356251
0.354436,0.322798
0.4668,0.917394
0.327177,0.439128
0.527243,0.411017
0.505555,0.228131
0.289012,0.298459
0.198051,0.232819
0.623432,0.656377
0.580048,0.191734
0.46093,0.163838
0.397327,0.348524
0.45447,0.229736
0.200054,0.222174
0.734,0.37035
0.812293,0.153939
0.672162,0.15452
0.80164,0.253441
0.563952,0.078107
0.559145,0.446776
0.722239,0.248785
0.50606,0.442373
0.152039,0.220664
0.423738,0.419494
0.189691,0.29452
0.195195,0.149989
0.439979,0.27716
0.522516,0.74924
0.283638,0.150722
0.60148,0.323313
0.503527,0.311851
0.707989,0.233727
0.919498,0.046011
0.685349,0.461715
0.277532,0.287718
0.574644,0.613242
0.561504,0.340032
0.511023,0.083748
0.215184,0.269194
0.133994,0.242328
0.743596,0.436495
0.625127,0.483684
0.127059,0.193782
0.590831,0.347561
0.11996,0.23697
0.539665,0.875125
0.424422,0.453005
0.299175,0.015193
0.654004,0.089139
0.478526,0.717124
0.512377,0.461461
0.568693,0.086641
0.366126,0.614019
0.483346,0.920861
0.529616,0.661361
0.893196,0.142114
0.446531,0.555506
0.423171,0.74281
0.620934,0.360242
0.484286,0.093793
0.503353,0.114617
0.377487,0.57445
0.696967,0.109816
0.425993,0.745381
0.964485,0.005779
0.611428,0.643821
0.605703,0.302109
0.449256,0.731268
0.26221,0.266646
0.841733,0.195122
0.348569,0.647218
0.065037,0.025862
0.569787,0.57279
0.828449,0.342423
0.627864,0.192682
0.191695,0.056304
0.899541,0.029962
0.454421,0.583548
0.147494,0.190012
0.84039,0.100531
0.580961,0.809909
0.588842,0.663031
0.368061,0.525187
0.426242,0.800109
0.173676,0.121357
0.577904,0.280161
0.635973,0.551979
0.423069,0.382427
0.628999,0.028753
0.396481,0.057801
0.749542,0.208626
0.381373,0.299501
0.342641,0.25514
0.851656,0.158735
0.101475,0.122214
0.916833,0.130663
0.440551,0.686148
0.869101,0.044142
0.854739,0.274542
0.557781,0.630872
0.379851,0.449237
0.644045,0.320954
0.46701,0.096412
0.221585,0.125985
0.838266,0.256614
0.352872,0.346601
0.206242,0.297891
0.26311,0.296171
0.661199,0.362054
0.331546,0.022378
0.400187,0.079233
0.377287,0.307716
0.409038,0.098021
0.586772,0.073659
0.712843,0.419323
0.555161,0.474253
0.62443,0.055241
0.182832,0.031131
0.73368,0.501412
0.18745,0.276818
0.477518,0.659099
0.659754,0.223267
0.774568,0.269521
0.407675,0.318457
0.485191,0.789659
0.50451,0.128586
0.153933,0.23255
0.755734,0.054955
0.380962,0.442704
0.673253,0.296867
0.524409,0.276766
0.426798,0.832112
0.57238,0.433674
0.808539,0.069872
0.660451,0.356133
0.378006,0.693111
0.580767,0.169635
0.411658,0.335827
0.434405,0.843473
0.629568,0.73146
0.735237,0.323466
0.4954,0.656442
0.502165,0.217995
0.452142,0.886587
0.420096,0.692694
0.472603,0.086736
0.449525,0.1814
0.344484,0.190985
0.856633,0.28017
0.571085,0.812641
0.774112,0.053911
0.700017,0.333338
0.655318,0.203151
0.161077,0.12366
0.384341,0.313466
0.698682,0.273454
0.40645,0.789324
0.508749,0.192948
0.547851,0.094386
0.470182,0.21739
0.26022,0.330745
0.412452,0.756539
0.342186,0.222974
0.58689,0.25987
0.40996,0.208381
0.468469,0.306501
0.851053,0.19204
0.538951,0.485837
0.156776,0.303999
0.272715,0.245131
0.231537,0.001696
0.160696,0.254398
0.174679,0.135596
0.453397,0.201661
0.369664,0.473118
0.158881,0.254131
0.633636,0.276824
0.839629,0.316007
0.510509,0.449933
0.805897,0.111045
0.415506,0.351612
0.395459,0.079395
0.431023,0.16862
0.558081,0.76438
0.34352,0.015938
0.628917,0.090085
0.302193,0.528095
0.286955,0.191347
0.459059,0.791829
0.396299,0.295098
0.836069,0.187942
0.540489,0.485153
0.490991,0.543376
0.738846,0.481384
0.306636,0.377037
0.421968,0.651622
0.59552,0.565794
0.673323,0.134146
0.329998,0.021332
0.114342,0.207033
0.937799,0.091964
0.58858,0.01224
0.532871,0.6416
0.341267,0.099822
0.438727,0.572114
0.581325,0.752139
0.292451,0.236243
0.867046,0.080595
0.339281,0.534173
0.215058,0.227072
0.695252,0.228873
0.962953,0.063364
0.266581,0.003224
0.426811,0.071336
0.367681,0.096036
0.583057,0.029949
0.215589,0.424513
0.705724,0.559797
0.692853,0.196816
0.690788,0.349484
0.41949,0.655251
0.234239,0.153102
0.568627,0.330359
0.504617,0.328887
0.238993,0.473296
0.446175,0.224257
0.512766,0.131409
0.44401,0.581345
0.454595,0.514869
0.375925,0.159188
0.088027,0.068951
0.657033,0.414762
0.54654,0.793153
0.513667,0.723622
0.227215,0.434533
0.277893,0.172594
0.786584,0.223208
0.641355,0.018722
0.620675,0.601797
0.763118,0.418099
0.634353,0.096432
0.16206,0.115923
0.092186,0.09378
0.657759,0.169609
0.523109,0.650052
0.449324,0.839923
0.507333,0.482065
0.414751,0.212468
0.469114,0.229243
0.092439,0.128445
0.578205,0.114708
0.656967,0.246441
0.617536,0.373265
0.780001,0.108518
0.444293,0.612772
0.119892,0.103563
0.30006,0.503422
0.688353,0.551316
0.851761,0.290372
0.570283,0.830732
0.879797,0.049723
0.486006,0.659427
0.374035,0.074661
0.31859,0.29244
0.801842,0.36074
0.708592,0.181642
0.718639,0.278076
0.755164,0.186637
0.836119,0.306754
0.425615,0.373597
0.447953,0.014425
0.418115,0.822357
0.347892,0.282394
0.544113,0.07251
0.452581,0.094599
0.62126,0.051598
0.454222,0.571123
0.295159,0.288019
0.265504,0.479724
0.733179,0.491202
0.43446,0.425306
0.552607,0.684088
0.30733,0.100927
0.620353,0.504111
0.342935,0.16588
0.079386,0.100191
0.110985,0.13952
0.64697,0.633607
0.603969,0.296222
0.544993,0.586064
0.835087,0.052106
0.388928,0.535144
0.288479,0.142296
0.552607,0.8352
0.3828,0.748454
0.378671,0.537515
0.622343,0.328846
0.232519,0.175917
0.23905,0.092327
0.400885,0.223946
0.45239,0.189458
0.476967,0.409661
0.477771,0.246686
0.477749,0.249109
0.684979,0.250616
0.361709,0.066271
0.446475,0.369639
0.40093,0.783705
0.379012,0.284003
0.788938,0.133956
0.227035,0.037097
0.210152,0.355604
0.478988,0.374838
0.720948,0.204284
0.795543,0.211549
0.657953,0.024304
0.339793,0.6562
0.220222,0.306886
0.442951,0.428625
0.21972,0.133393
0.219731,0.222605
0.762094,0.124712
0.61477,0.464006
0.538301,0.34103
0.383439,0.472677
0.244407,0.219535
0.339097,0.610633
0.459852,0.875716
0.408416,0.667591
0.37983,0.046717
0.418841,0.691095
0.547111,0.901232
0.781231,0.314337
0.782973,0.37462
0.584417,0.536568
0.517846,0.079028
0.705243,0.174106
0.591431,0.460998
0.942964,0.112158
0.686206,0.61388
0.696233,0.087105
0.449052,0.129707
0.535133,0.302655
0.604562,0.066467
0.249704,0.417442
0.852493,0.150613
0.477825,0.815796
0.247593,0.143431
0.521508,0.344965
0.516762,0.126906
0.401367,0.527584
0.529389,0.804503
0.314548,0.409675
0.623889,0.284633
0.884828,0.223537
0.817038,0.161312
0.49293,0.162661
0.11639,0.00838
0.744711,0.454991
0.485752,0.11024
0.472563,0.17127
0.33704,0.01903
0.172123,0.289755
0.735681,0.225343
0.624826,0.106787
0.04469,0.063257
0.28705,0.558183
0.472664,0.774275
0.487964,0.788734
0.35911,0.48969
0.588907,0.181112
0.477925,0.745444
0.057762,0.057979
0.13818,0.158445
0.393857,0.304262
0.296888,0.385403
0.25719,0.228312
0.138842,0.168993
0.629598,0.509226
0.565548,0.006233
0.650717,0.591401
0.477884,0.195217
0.315683,0.062749
0.262069,0.065361
0.343556,0.0687
0.593217,0.583319
0.773189,0.075332
0.341329,0.130864
0.665457,0.082588
0.412954,0.504383
0.39656,0.442007
0.594821,0.697207
0.843782,0.247392
0.445698,0.724862
0.447182,0.415435
0.459759,0.122153
0.230088,0.350862
0.961566,0.040055
0.523345,0.494006
0.610758,0.43663
0.626594,0.681086
0.425141,0.537719
0.275117,0.348712
0.362022,0.411599
0.254022,0.042109
0.212173,0.209624
0.391042,0.034962
0.710049,0.302189
0.338626,0.015797
0.333076,0.049404
0.535897,0.745679
0.706455,0.406474
0.891442,0.000314
0.391404,0.106704
0.608344,0.448056
0.905423,0.080374
0.576672,0.650126
0.628346,0.161216
0.786188,0.125927
0.639018,0.129885
0.265344,0.488797
0.381585,0.599702
0.531457,0.148073
0.203646,0.311329
0.752618,0.071059
0.238473,0.235767
0.41004,0.287984
0.589088,0.069438
0.112948,0.08877
0.78373,0.217382
0.238861,0.153783
0.477146,0.126257
0.830566,0.159589
0.860634,0.202243
0.404141,0.139712
0.351079,0.630667
0.350842,0.671637
0.517589,0.872844
0.377859,0.129075
0.550698,0.640307
0.742042,0.455094
0.652801,0.474487
0.632702,0.237701
0.53052,0.878812
0.277619,0.279932
0.749746,0.032815
0.503403,0.39395
0.821331,0.062627
0.332383,0.446545
0.943918,0.051154
0.538954,0.471743
0.710555,0.344082
0.376654,0.610479
0.290818,0.333056
0.471731,0.287066
0.615009,0.060313
0.653741,0.377904
0.954225,0.09073
0.4903,0.921274
0.724611,0.186268
0.109454,0.115723
0.715601,0.365077
0.252026,0.005619
0.433215,0.487412
0.497629,0.288089
0.512651,0.758997
0.030028,0.040948
0.431122,0.327035
0.890869,0.056324
0.661196,0.39098
0.798787,0.020615
0.076373,0.085549
0.221624,0.204133
0.624007,0.502508
0.801556,0.217098
0.536595,0.918348
0.176515,0.157771
0.517061,0.054595
0.284063,0.125566
0.48705,0.384446
0.827409,0.080572
0.827759,0.021132
0.672303,0.210534
0.609301,0.611803
0.399184,0.342145
0.574228,0.389754
0.816683,0.33345
0.343018,0.005471
0.375707,0.309386
0.636265,0.153541
0.815644,0.196755
0.411727,0.140694
0.221324,0.318078
0.789412,0.124406
0.444389,0.544092
0.291821,0.281121
0.327963,0.114512
0.680402,0.576103
0.378462,0.65042
0.592489,0.637121
0.699395,0.038482
0.475617,0.355325
0.335427,0.668921
0.388863,0.49875
0.71434,0.131226
0.217543,0.166949
0.875202,0.112515
0.740433,0.104512
0.088848,0.059844
0.898086,0.125763
0.648658,0.240146
0.650216,0.067457
0.513316,0.457612
0.665035,0.221656
0.398712,0.527053
0.669423,0.100596
0.594171,0.442339
0.885814,0.062532
0.536324,0.183284
0.700977,0.586117
0.799804,0.213574
0.149359,0.248981
0.677617,0.392912
0.171924,0.329535
0.457906,0.164363
0.799702,0.056692
0.667573,0.359131
0.511448,0.201417
0.580268,0.384498
0.927334,0.075225
0.249029,0.007608
0.583448,0.29191
0.61287,0.518708
0.603884,0.208149
0.756061,0.084275
0.899858,0.016502
0.580526,0.797135
0.531654,0.769643
0.458144,0.409952
0.524608,0.642803
0.477417,0.30295
0.725297,0.498533
0.725771,0.176356
0.674121,0.521176
0.537366,0.874043
0.487596,0.4183
0.640634,0.428969
0.366522,0.698834
0.040307,0.064653
0.37857,0.208269
0.640269,0.131348
0.327989,0.109677
0.570505,0.073716
0.8016,0.144165
0.407244,0.759143
0.444698,0.057983
0.547319,0.198133
0.52965,0.724173
0.116157,0.146368
0.484492,0.539078
0.745926,0.393405
0.290454,0.405889
0.543132,0.667588
0.077528,0.054174
0.580386,0.404593
0.632315,0.28738
0.779754,0.345862
0.719602,0.129847
0.507991,0.837668
0.819401,0.211521
0.641011,0.48432
0.700105,0.341096
0.434094,0.82602
0.490122,0.29577
0.685074,0.586074
0.239146,0.407327
0.446701,0.792225
0.833857,0.228233
0.208284,0.103285
0.573272,0.192054
0.442629,0.671846
0.907244,0.162752
0.363369,0.273029
0.453627,0.053837
0.544848,0.278282
0.713405,0.292491
0.537127,0.534862
0.625811,0.554945
0.583966,0.250511
0.289157,0.040534
0.590546,0.685562
0.459743,0.471768
0.476996,0.449299
0.472919,0.062401
0.869558,0.069476
0.640813,0.647321
0.04131,0.034327
0.475063,0.067305
0.106724,0.191969
0.69342,0.3494
0.201718,0.386499
0.876017,0.151086
0.433496,0.576679
0.710065,0.282244
0.382239,0.443255
0.583647,0.508373
0.527526,0.77064
0.754445,0.279907
0.501983,0.20693
0.726767,0.434047
0.12701,0.212655
0.183728,0.017727
0.647615,0.697842
0.40776,0.41703
0.587481,0.206172
0.183785,0.196501
0.418806,0.176661
0.471956,0.485967
0.30594,0.339385
0.369764,0.58053
0.237332,0.119055
0.479872,0.540333
0.662213,0.035552
0.76938,0.109634
0.538319,0.837452
0.535736,0.518887
0.456659,0.88886
0.325609,0.446469
0.378254,0.621645
0.641387,0.523487
0.31667,0.263008
0.254933,0.420489
0.36706,0.234596
0.412221,0.806991
0.521086,0.730798
0.872941,0.112571
0.25634,0.154303
0.476724,0.260452
0.341248,0.248002
0.570069,0.123731
0.664731,0.475232
0.108381,0.214246
0.325269,0.179232
0.896203,0.000329
0.351839,0.690153
0.330742,0.371305
0.429644,0.756854
0.596014,0.60717
0.292831,0.016295
0.642176,0.113338
0.550692,0.640622
0.486673,0.564357
0.376166,0.428529
0.098842,0.086324
0.302605,0.153087
0.520343,0.087081
0.725284,0.147326
0.429803,0.091483
0.477972,0.212121
0.196491,0.167216
0.419179,0.431346
0.457623,0.568808
0.603042,0.489337
0.307169,0.316959
0.438127,0.409861
0.332381,0.208872
0.895758,0.202853
0.419597,0.025686
0.329004,0.077134
0.302177,0.097794
0.348155,0.270693
0.730517,0.091924
0.369873,0.137877
0.222857,0.155273
0.474709,0.908629
0.765769,0.403788
0.500868,0.550465
0.383422,0.014467
0.245492,0.340998
0.499784,0.545434
0.58874,0.506112
0.58007,0.838102
0.651652,0.436666
0.495911,0.51671
0.660282,0.126947
0.612264,0.744022
0.411898,0.408203
0.310745,0.267113
0.581034,0.651657
0.349876,0.65543
0.559968,0.410442
0.212438,0.403053
0.07621,0.105802
0.54481,0.179825
0.747237,0.308921
0.370933,0.622063
0.711996,0.061822
0.173999,0.093843
0.388523,0.72742
0.579689,0.111355
0.363643,0.029469
0.360932,0.71062
0.414323,0.284765
0.682433,0.292002
0.516585,0.021121
0.398318,0.320549
0.147953,0.00665
0.397517,0.750702
0.643136,0.47109
0.25004,0.454048
0.486922,0.655786
0.737402,0.35936
0.571976,0.536275
0.259262,0.342764
0.393493,0.654964
0.365352,0.045512
0.193624,0.178548
0.254307,0.187823
0.276472,0.199639
0.396695,0.600264
